Country,Year,Indicator_Type,Mortality_Rate
Burundi,2003.5,Neonatal mortality rate,32.83915
Burundi,2008.5,Neonatal mortality rate,28.46557
Burundi,2013.5,Neonatal mortality rate,23.70623
Burundi,2002.5,Neonatal mortality rate,46.55
Burundi,2007.5,Neonatal mortality rate,30.76
Burundi,2000.5,Neonatal mortality rate,36.56171218
Burundi,2001.5,Neonatal mortality rate,35.99725854
Burundi,2002.5,Neonatal mortality rate,35.38910255
Burundi,2003.5,Neonatal mortality rate,34.65501928
Burundi,2004.5,Neonatal mortality rate,33.9055273
Burundi,2005.5,Neonatal mortality rate,33.03291669
Burundi,2006.5,Neonatal mortality rate,32.10774993
Burundi,2007.5,Neonatal mortality rate,31.0828979
Burundi,2008.5,Neonatal mortality rate,30.07563272
Burundi,2009.5,Neonatal mortality rate,29.08076273
Burundi,2010.5,Neonatal mortality rate,28.04370735
Burundi,2011.5,Neonatal mortality rate,27.09003288
Burundi,2012.5,Neonatal mortality rate,26.14070636
Burundi,2013.5,Neonatal mortality rate,25.25321986
Burundi,2014.5,Neonatal mortality rate,24.40509334
Burundi,2015.5,Neonatal mortality rate,23.66572294
Burundi,2016.5,Neonatal mortality rate,23.00023649
Burundi,2017.5,Neonatal mortality rate,22.41440708
Burundi,2018.5,Neonatal mortality rate,21.85606851
Burundi,2019.5,Neonatal mortality rate,21.39916074
Burundi,2020.5,Neonatal mortality rate,20.92955431
Burundi,2021.5,Neonatal mortality rate,20.48286313
Burundi,2022.5,Neonatal mortality rate,20.05814419
Burundi,2003.5,Under-five mortality rate,123.4754
Burundi,2008.5,Under-five mortality rate,83.88303
Burundi,2013.5,Under-five mortality rate,74.19303
Burundi,2001.6,Under-five mortality rate,113.6663
Burundi,2003.9,Under-five mortality rate,154.3386
Burundi,2005.1,Under-five mortality rate,154.6274
Burundi,2006,Under-five mortality rate,111.6999
Burundi,2007,Under-five mortality rate,95.22254
Burundi,2008.3,Under-five mortality rate,78.1549
Burundi,2011.5,Under-five mortality rate,83
Burundi,2002.5,Under-five mortality rate,166.68
Burundi,2007.5,Under-five mortality rate,93.53
Burundi,2001.5,Under-five mortality rate,135.7
Burundi,2003.9,Under-five mortality rate,155.7805
Burundi,2000.5,Under-five mortality rate,145.6884463
Burundi,2001.5,Under-five mortality rate,140.5058736
Burundi,2002.5,Under-five mortality rate,135.0775834
Burundi,2003.5,Under-five mortality rate,129.2777112
Burundi,2004.5,Under-five mortality rate,123.0755064
Burundi,2005.5,Under-five mortality rate,116.3122278
Burundi,2006.5,Under-five mortality rate,109.3079916
Burundi,2007.5,Under-five mortality rate,102.3595633
Burundi,2008.5,Under-five mortality rate,95.88625607
Burundi,2009.5,Under-five mortality rate,89.84326723
Burundi,2010.5,Under-five mortality rate,84.18246966
Burundi,2011.5,Under-five mortality rate,79.00668885
Burundi,2012.5,Under-five mortality rate,74.26998106
Burundi,2013.5,Under-five mortality rate,69.89834031
Burundi,2014.5,Under-five mortality rate,65.98300013
Burundi,2015.5,Under-five mortality rate,62.43093517
Burundi,2016.5,Under-five mortality rate,59.37626462
Burundi,2017.5,Under-five mortality rate,56.60686893
Burundi,2018.5,Under-five mortality rate,54.27119388
Burundi,2019.5,Under-five mortality rate,52.12938856
Burundi,2020.5,Under-five mortality rate,50.23578606
Burundi,2021.5,Under-five mortality rate,48.35153671
Burundi,2022.5,Under-five mortality rate,46.55598607
Burundi,2003.5,Under-five mortality rate,161.9748
Burundi,2008.5,Under-five mortality rate,100.8234
Burundi,2013.5,Under-five mortality rate,79.09672
Burundi,2001.6,Under-five mortality rate,109.0244
Burundi,2003.9,Under-five mortality rate,160.3681
Burundi,2005.1,Under-five mortality rate,153.4378
Burundi,2006,Under-five mortality rate,169.4767
Burundi,2007,Under-five mortality rate,141.4268
Burundi,2008.3,Under-five mortality rate,85.86651
Burundi,2011.5,Under-five mortality rate,108
Burundi,2002.5,Under-five mortality rate,187.38
Burundi,2007.5,Under-five mortality rate,106.29
Burundi,2001.5,Under-five mortality rate,144.6428
Burundi,2003.9,Under-five mortality rate,191.5824
Burundi,2000.5,Under-five mortality rate,161.3103831
Burundi,2001.5,Under-five mortality rate,156.2191912
Burundi,2002.5,Under-five mortality rate,150.7813249
Burundi,2003.5,Under-five mortality rate,144.9714248
Burundi,2004.5,Under-five mortality rate,138.5733679
Burundi,2005.5,Under-five mortality rate,131.5613727
Burundi,2006.5,Under-five mortality rate,124.0444904
Burundi,2007.5,Under-five mortality rate,116.6288248
Burundi,2008.5,Under-five mortality rate,109.52639
Burundi,2009.5,Under-five mortality rate,103.0787934
Burundi,2010.5,Under-five mortality rate,96.96311913
Burundi,2011.5,Under-five mortality rate,91.22126621
Burundi,2012.5,Under-five mortality rate,85.84099371
Burundi,2013.5,Under-five mortality rate,80.7543488
Burundi,2014.5,Under-five mortality rate,76.34881021
Burundi,2015.5,Under-five mortality rate,72.40056919
Burundi,2016.5,Under-five mortality rate,69.13806097
Burundi,2017.5,Under-five mortality rate,66.15840255
Burundi,2018.5,Under-five mortality rate,63.43003573
Burundi,2019.5,Under-five mortality rate,61.00539693
Burundi,2020.5,Under-five mortality rate,58.8217312
Burundi,2021.5,Under-five mortality rate,56.91749029
Burundi,2022.5,Under-five mortality rate,54.81576846
Burundi,2013.5,Under-five mortality rate,112.23245
Burundi,2007,Under-five mortality rate,98.914138
Burundi,2007.5,Under-five mortality rate,116.481228
Burundi,2001.5,Under-five mortality rate,178.992023
Burundi,2000.5,Under-five mortality rate,184.6490112
Burundi,2001.5,Under-five mortality rate,179.2629909
Burundi,2002.5,Under-five mortality rate,172.7495394
Burundi,2003.5,Under-five mortality rate,166.1545666
Burundi,2004.5,Under-five mortality rate,159.13998
Burundi,2005.5,Under-five mortality rate,151.7138972
Burundi,2006.5,Under-five mortality rate,143.4741268
Burundi,2007.5,Under-five mortality rate,135.9901625
Burundi,2008.5,Under-five mortality rate,128.5390036
Burundi,2009.5,Under-five mortality rate,121.3942385
Burundi,2010.5,Under-five mortality rate,114.5643801
Burundi,2011.5,Under-five mortality rate,107.8986269
Burundi,2012.5,Under-five mortality rate,101.6811676
Burundi,2013.5,Under-five mortality rate,95.91649495
Burundi,2014.5,Under-five mortality rate,90.85456896
Burundi,2015.5,Under-five mortality rate,86.23808123
Burundi,2016.5,Under-five mortality rate,82.44538129
Burundi,2017.5,Under-five mortality rate,78.89384932
Burundi,2018.5,Under-five mortality rate,76.03523575
Burundi,2019.5,Under-five mortality rate,73.21509548
Burundi,2020.5,Under-five mortality rate,70.78461909
Burundi,2021.5,Under-five mortality rate,68.36502229
Burundi,2022.5,Under-five mortality rate,66.20469535
Burundi,2013.5,Under-five mortality rate,84.271068
Burundi,2007,Under-five mortality rate,110.749152
Burundi,2007.5,Under-five mortality rate,117.463376
Burundi,2001.5,Under-five mortality rate,138.154661
Burundi,2000.5,Under-five mortality rate,169.5725232
Burundi,2001.5,Under-five mortality rate,163.8052639
Burundi,2002.5,Under-five mortality rate,157.7925283
Burundi,2003.5,Under-five mortality rate,151.5261203
Burundi,2004.5,Under-five mortality rate,144.5950811
Burundi,2005.5,Under-five mortality rate,137.1227198
Burundi,2006.5,Under-five mortality rate,129.0975809
Burundi,2007.5,Under-five mortality rate,121.4818085
Burundi,2008.5,Under-five mortality rate,113.970563
Burundi,2009.5,Under-five mortality rate,107.2271721
Burundi,2010.5,Under-five mortality rate,100.7717728
Burundi,2011.5,Under-five mortality rate,94.61601957
Burundi,2012.5,Under-five mortality rate,89.02220282
Burundi,2013.5,Under-five mortality rate,83.79277242
Burundi,2014.5,Under-five mortality rate,79.15891562
Burundi,2015.5,Under-five mortality rate,75.05529788
Burundi,2016.5,Under-five mortality rate,71.5937158
Burundi,2017.5,Under-five mortality rate,68.46396717
Burundi,2018.5,Under-five mortality rate,65.6756493
Burundi,2019.5,Under-five mortality rate,63.03603827
Burundi,2020.5,Under-five mortality rate,60.89218973
Burundi,2021.5,Under-five mortality rate,58.6960576
Burundi,2022.5,Under-five mortality rate,56.73043108
Burundi,2013.5,Under-five mortality rate,68.223954
Burundi,2007,Under-five mortality rate,117.491914
Burundi,2007.5,Under-five mortality rate,111.568645
Burundi,2001.5,Under-five mortality rate,182.886911
Burundi,2000.5,Under-five mortality rate,162.2340862
Burundi,2001.5,Under-five mortality rate,156.8613678
Burundi,2002.5,Under-five mortality rate,151.0434375
Burundi,2003.5,Under-five mortality rate,144.899582
Burundi,2004.5,Under-five mortality rate,138.06731
Burundi,2005.5,Under-five mortality rate,130.6512778
Burundi,2006.5,Under-five mortality rate,122.8828937
Burundi,2007.5,Under-five mortality rate,115.1849667
Burundi,2008.5,Under-five mortality rate,107.7797338
Burundi,2009.5,Under-five mortality rate,101.0282257
Burundi,2010.5,Under-five mortality rate,94.68023195
Burundi,2011.5,Under-five mortality rate,88.66560682
Burundi,2012.5,Under-five mortality rate,83.1615747
Burundi,2013.5,Under-five mortality rate,78.05045049
Burundi,2014.5,Under-five mortality rate,73.56929411
Burundi,2015.5,Under-five mortality rate,69.55689701
Burundi,2016.5,Under-five mortality rate,66.11986638
Burundi,2017.5,Under-five mortality rate,63.03519295
Burundi,2018.5,Under-five mortality rate,60.36861791
Burundi,2019.5,Under-five mortality rate,57.89398443
Burundi,2020.5,Under-five mortality rate,55.74214952
Burundi,2021.5,Under-five mortality rate,53.61025596
Burundi,2022.5,Under-five mortality rate,51.69796265
Burundi,2013.5,Under-five mortality rate,67.406687
Burundi,2007,Under-five mortality rate,145.628712
Burundi,2007.5,Under-five mortality rate,94.869885
Burundi,2001.5,Under-five mortality rate,117.783599
Burundi,2000.5,Under-five mortality rate,144.8424204
Burundi,2001.5,Under-five mortality rate,139.360562
Burundi,2002.5,Under-five mortality rate,133.945893
Burundi,2003.5,Under-five mortality rate,128.3086518
Burundi,2004.5,Under-five mortality rate,121.8788109
Burundi,2005.5,Under-five mortality rate,114.4936288
Burundi,2006.5,Under-five mortality rate,106.9690626
Burundi,2007.5,Under-five mortality rate,99.38911066
Burundi,2008.5,Under-five mortality rate,92.3312213
Burundi,2009.5,Under-five mortality rate,86.13758354
Burundi,2010.5,Under-five mortality rate,80.70808719
Burundi,2011.5,Under-five mortality rate,75.77312928
Burundi,2012.5,Under-five mortality rate,71.27746988
Burundi,2013.5,Under-five mortality rate,67.16553591
Burundi,2014.5,Under-five mortality rate,63.40003051
Burundi,2015.5,Under-five mortality rate,60.07321251
Burundi,2016.5,Under-five mortality rate,57.08828625
Burundi,2017.5,Under-five mortality rate,54.43913034
Burundi,2018.5,Under-five mortality rate,52.09318828
Burundi,2019.5,Under-five mortality rate,49.98607643
Burundi,2020.5,Under-five mortality rate,48.04814083
Burundi,2021.5,Under-five mortality rate,46.22821386
Burundi,2022.5,Under-five mortality rate,44.5054886
Burundi,2013.5,Under-five mortality rate,49.949921
Burundi,2007,Under-five mortality rate,117.862129
Burundi,2007.5,Under-five mortality rate,58.610577
Burundi,2001.5,Under-five mortality rate,82.306916
Burundi,2000.5,Under-five mortality rate,107.1331653
Burundi,2001.5,Under-five mortality rate,103.2142479
Burundi,2002.5,Under-five mortality rate,99.53781025
Burundi,2003.5,Under-five mortality rate,95.68851423
Burundi,2004.5,Under-five mortality rate,91.33516112
Burundi,2005.5,Under-five mortality rate,86.51948903
Burundi,2006.5,Under-five mortality rate,81.64218383
Burundi,2007.5,Under-five mortality rate,76.48691739
Burundi,2008.5,Under-five mortality rate,71.59770156
Burundi,2009.5,Under-five mortality rate,67.20725117
Burundi,2010.5,Under-five mortality rate,63.1675141
Burundi,2011.5,Under-five mortality rate,59.31333137
Burundi,2012.5,Under-five mortality rate,55.75500736
Burundi,2013.5,Under-five mortality rate,52.37556932
Burundi,2014.5,Under-five mortality rate,49.4936495
Burundi,2015.5,Under-five mortality rate,46.86383993
Burundi,2016.5,Under-five mortality rate,44.61737265
Burundi,2017.5,Under-five mortality rate,42.579867
Burundi,2018.5,Under-five mortality rate,40.78979696
Burundi,2019.5,Under-five mortality rate,39.15534971
Burundi,2020.5,Under-five mortality rate,37.6926442
Burundi,2021.5,Under-five mortality rate,36.33925473
Burundi,2022.5,Under-five mortality rate,35.04503927
Burundi,2003.5,Under-five mortality rate,143.011
Burundi,2008.5,Under-five mortality rate,92.34786
Burundi,2013.5,Under-five mortality rate,76.66898
Burundi,2001.6,Under-five mortality rate,111.3434
Burundi,2003.9,Under-five mortality rate,157.7852
Burundi,2005.1,Under-five mortality rate,154.155
Burundi,2006,Under-five mortality rate,141.1139
Burundi,2007,Under-five mortality rate,118.4515
Burundi,2008.3,Under-five mortality rate,82.20627
Burundi,2011.5,Under-five mortality rate,96
Burundi,2002.5,Under-five mortality rate,177
Burundi,2007.5,Under-five mortality rate,100
Burundi,2000.6,Under-five mortality rate,169.288
Burundi,2002.9,Under-five mortality rate,160.4838
Burundi,2005,Under-five mortality rate,151.0614
Burundi,2006.6,Under-five mortality rate,144.6879
Burundi,2008.2,Under-five mortality rate,37.19702
Burundi,2001.5,Under-five mortality rate,140.2227
Burundi,2003.9,Under-five mortality rate,173.8358
Burundi,2000.5,Under-five mortality rate,153.6862413
Burundi,2001.5,Under-five mortality rate,148.5008865
Burundi,2002.5,Under-five mortality rate,143.0138417
Burundi,2003.5,Under-five mortality rate,137.315487
Burundi,2004.5,Under-five mortality rate,131.0032686
Burundi,2005.5,Under-five mortality rate,124.1002025
Burundi,2006.5,Under-five mortality rate,116.8131696
Burundi,2007.5,Under-five mortality rate,109.7065931
Burundi,2008.5,Under-five mortality rate,102.8436447
Burundi,2009.5,Under-five mortality rate,96.59889421
Burundi,2010.5,Under-five mortality rate,90.77839723
Burundi,2011.5,Under-five mortality rate,85.25334278
Burundi,2012.5,Under-five mortality rate,80.17948447
Burundi,2013.5,Under-five mortality rate,75.46016462
Burundi,2014.5,Under-five mortality rate,71.29529174
Burundi,2015.5,Under-five mortality rate,67.55746571
Burundi,2016.5,Under-five mortality rate,64.37292447
Burundi,2017.5,Under-five mortality rate,61.48240136
Burundi,2018.5,Under-five mortality rate,58.99249764
Burundi,2019.5,Under-five mortality rate,56.65730886
Burundi,2020.5,Under-five mortality rate,54.63194867
Burundi,2021.5,Under-five mortality rate,52.64776089
Burundi,2022.5,Under-five mortality rate,50.83672339
Democratic Republic of the Congo,2004.5,Neonatal mortality rate,40.95
Democratic Republic of the Congo,2004.5,Neonatal mortality rate,21.13637
Democratic Republic of the Congo,2009.5,Neonatal mortality rate,17.90671
Democratic Republic of the Congo,2014.5,Neonatal mortality rate,14.57579
Democratic Republic of the Congo,2000.5,Neonatal mortality rate,33.39
Democratic Republic of the Congo,2005.5,Neonatal mortality rate,32.23
Democratic Republic of the Congo,2010.5,Neonatal mortality rate,27.47
Democratic Republic of the Congo,2000.5,Neonatal mortality rate,38.3105066
Democratic Republic of the Congo,2001.5,Neonatal mortality rate,37.94919514
Democratic Republic of the Congo,2002.5,Neonatal mortality rate,37.56463184
Democratic Republic of the Congo,2003.5,Neonatal mortality rate,37.12233129
Democratic Republic of the Congo,2004.5,Neonatal mortality rate,36.59934202
Democratic Republic of the Congo,2005.5,Neonatal mortality rate,35.95650828
Democratic Republic of the Congo,2006.5,Neonatal mortality rate,35.21032045
Democratic Republic of the Congo,2007.5,Neonatal mortality rate,34.41147169
Democratic Republic of the Congo,2008.5,Neonatal mortality rate,33.71353208
Democratic Republic of the Congo,2009.5,Neonatal mortality rate,33.00865865
Democratic Republic of the Congo,2010.5,Neonatal mortality rate,32.32504978
Democratic Republic of the Congo,2011.5,Neonatal mortality rate,31.695289
Democratic Republic of the Congo,2012.5,Neonatal mortality rate,31.07939134
Democratic Republic of the Congo,2013.5,Neonatal mortality rate,30.48823821
Democratic Republic of the Congo,2014.5,Neonatal mortality rate,29.99512595
Democratic Republic of the Congo,2015.5,Neonatal mortality rate,29.48178631
Democratic Republic of the Congo,2016.5,Neonatal mortality rate,28.9470065
Democratic Republic of the Congo,2017.5,Neonatal mortality rate,28.43728627
Democratic Republic of the Congo,2018.5,Neonatal mortality rate,27.96968045
Democratic Republic of the Congo,2019.5,Neonatal mortality rate,27.39158808
Democratic Republic of the Congo,2020.5,Neonatal mortality rate,26.91004085
Democratic Republic of the Congo,2021.5,Neonatal mortality rate,26.40820303
Democratic Republic of the Congo,2022.5,Neonatal mortality rate,25.92232082
Democratic Republic of the Congo,2004.5,Under-five mortality rate,138.1165
Democratic Republic of the Congo,2001.1,Under-five mortality rate,154.3256
Democratic Republic of the Congo,2003.5,Under-five mortality rate,151.5519
Democratic Republic of the Congo,2005.8,Under-five mortality rate,112.3158
Democratic Republic of the Congo,2008.1,Under-five mortality rate,157.6693
Democratic Republic of the Congo,2000.5,Under-five mortality rate,131.41
Democratic Republic of the Congo,2005.5,Under-five mortality rate,119.19
Democratic Republic of the Congo,2010.5,Under-five mortality rate,99.77
Democratic Republic of the Congo,2000.5,Under-five mortality rate,149.4171117
Democratic Republic of the Congo,2001.5,Under-five mortality rate,145.1395513
Democratic Republic of the Congo,2002.5,Under-five mortality rate,140.6898756
Democratic Republic of the Congo,2003.5,Under-five mortality rate,136.0840284
Democratic Republic of the Congo,2004.5,Under-five mortality rate,131.4087005
Democratic Republic of the Congo,2005.5,Under-five mortality rate,126.7402871
Democratic Republic of the Congo,2006.5,Under-five mortality rate,122.2083573
Democratic Republic of the Congo,2007.5,Under-five mortality rate,117.8617271
Democratic Republic of the Congo,2008.5,Under-five mortality rate,113.7095574
Democratic Republic of the Congo,2009.5,Under-five mortality rate,109.5407965
Democratic Republic of the Congo,2010.5,Under-five mortality rate,105.7311497
Democratic Republic of the Congo,2011.5,Under-five mortality rate,102.1566391
Democratic Republic of the Congo,2012.5,Under-five mortality rate,98.65691355
Democratic Republic of the Congo,2013.5,Under-five mortality rate,95.29177599
Democratic Republic of the Congo,2014.5,Under-five mortality rate,92.06930992
Democratic Republic of the Congo,2015.5,Under-five mortality rate,88.91221395
Democratic Republic of the Congo,2016.5,Under-five mortality rate,85.77838171
Democratic Republic of the Congo,2017.5,Under-five mortality rate,82.84269015
Democratic Republic of the Congo,2018.5,Under-five mortality rate,80.05456136
Democratic Republic of the Congo,2019.5,Under-five mortality rate,77.32574723
Democratic Republic of the Congo,2020.5,Under-five mortality rate,74.72635078
Democratic Republic of the Congo,2021.5,Under-five mortality rate,72.27767939
Democratic Republic of the Congo,2022.5,Under-five mortality rate,69.97969502
Democratic Republic of the Congo,2004.5,Under-five mortality rate,149.4487
Democratic Republic of the Congo,2001.1,Under-five mortality rate,183.5473
Democratic Republic of the Congo,2003.5,Under-five mortality rate,170.1175
Democratic Republic of the Congo,2005.8,Under-five mortality rate,162.5949
Democratic Republic of the Congo,2008.1,Under-five mortality rate,151.9519
Democratic Republic of the Congo,2000.5,Under-five mortality rate,172.7
Democratic Republic of the Congo,2005.5,Under-five mortality rate,126.95
Democratic Republic of the Congo,2010.5,Under-five mortality rate,108.62
Democratic Republic of the Congo,2000.5,Under-five mortality rate,168.4721214
Democratic Republic of the Congo,2001.5,Under-five mortality rate,164.0827996
Democratic Republic of the Congo,2002.5,Under-five mortality rate,159.3173883
Democratic Republic of the Congo,2003.5,Under-five mortality rate,154.4072569
Democratic Republic of the Congo,2004.5,Under-five mortality rate,149.5475825
Democratic Republic of the Congo,2005.5,Under-five mortality rate,144.6145626
Democratic Republic of the Congo,2006.5,Under-five mortality rate,139.5679532
Democratic Republic of the Congo,2007.5,Under-five mortality rate,134.5558174
Democratic Republic of the Congo,2008.5,Under-five mortality rate,129.6833319
Democratic Republic of the Congo,2009.5,Under-five mortality rate,125.1653166
Democratic Republic of the Congo,2010.5,Under-five mortality rate,120.86214
Democratic Republic of the Congo,2011.5,Under-five mortality rate,116.7653201
Democratic Republic of the Congo,2012.5,Under-five mortality rate,112.982527
Democratic Republic of the Congo,2013.5,Under-five mortality rate,109.1007563
Democratic Republic of the Congo,2014.5,Under-five mortality rate,105.4960354
Democratic Republic of the Congo,2015.5,Under-five mortality rate,101.953337
Democratic Republic of the Congo,2016.5,Under-five mortality rate,98.5619119
Democratic Republic of the Congo,2017.5,Under-five mortality rate,95.34561762
Democratic Republic of the Congo,2018.5,Under-five mortality rate,92.16593752
Democratic Republic of the Congo,2019.5,Under-five mortality rate,89.2747084
Democratic Republic of the Congo,2020.5,Under-five mortality rate,86.49929505
Democratic Republic of the Congo,2021.5,Under-five mortality rate,83.75743414
Democratic Republic of the Congo,2022.5,Under-five mortality rate,81.15965433
Democratic Republic of the Congo,2004.5,Under-five mortality rate,174.248657
Democratic Republic of the Congo,2006,Under-five mortality rate,165.71245
Democratic Republic of the Congo,2014.5,Under-five mortality rate,82.338293
Democratic Republic of the Congo,2010.5,Under-five mortality rate,109.021315
Democratic Republic of the Congo,2000.5,Under-five mortality rate,190.9480834
Democratic Republic of the Congo,2001.5,Under-five mortality rate,185.8200402
Democratic Republic of the Congo,2002.5,Under-five mortality rate,180.5483106
Democratic Republic of the Congo,2003.5,Under-five mortality rate,175.1134459
Democratic Republic of the Congo,2004.5,Under-five mortality rate,169.7182458
Democratic Republic of the Congo,2005.5,Under-five mortality rate,164.3273765
Democratic Republic of the Congo,2006.5,Under-five mortality rate,158.993545
Democratic Republic of the Congo,2007.5,Under-five mortality rate,153.8628343
Democratic Republic of the Congo,2008.5,Under-five mortality rate,148.5730204
Democratic Republic of the Congo,2009.5,Under-five mortality rate,143.4984345
Democratic Republic of the Congo,2010.5,Under-five mortality rate,138.7708524
Democratic Republic of the Congo,2011.5,Under-five mortality rate,134.671113
Democratic Republic of the Congo,2012.5,Under-five mortality rate,130.7364714
Democratic Republic of the Congo,2013.5,Under-five mortality rate,126.8819022
Democratic Republic of the Congo,2014.5,Under-five mortality rate,122.7071296
Democratic Republic of the Congo,2015.5,Under-five mortality rate,118.7668549
Democratic Republic of the Congo,2016.5,Under-five mortality rate,115.0111897
Democratic Republic of the Congo,2017.5,Under-five mortality rate,111.3702249
Democratic Republic of the Congo,2018.5,Under-five mortality rate,107.7128899
Democratic Republic of the Congo,2019.5,Under-five mortality rate,104.2879832
Democratic Republic of the Congo,2020.5,Under-five mortality rate,100.8624999
Democratic Republic of the Congo,2021.5,Under-five mortality rate,97.81228402
Democratic Republic of the Congo,2022.5,Under-five mortality rate,94.83630105
Democratic Republic of the Congo,2004.5,Under-five mortality rate,171.784713
Democratic Republic of the Congo,2006,Under-five mortality rate,153.638643
Democratic Republic of the Congo,2014.5,Under-five mortality rate,76.596965
Democratic Republic of the Congo,2010.5,Under-five mortality rate,112.215267
Democratic Republic of the Congo,2000.5,Under-five mortality rate,181.243264
Democratic Republic of the Congo,2001.5,Under-five mortality rate,176.3102006
Democratic Republic of the Congo,2002.5,Under-five mortality rate,171.0451898
Democratic Republic of the Congo,2003.5,Under-five mortality rate,165.6820683
Democratic Republic of the Congo,2004.5,Under-five mortality rate,160.2075015
Democratic Republic of the Congo,2005.5,Under-five mortality rate,154.6588518
Democratic Republic of the Congo,2006.5,Under-five mortality rate,149.203913
Democratic Republic of the Congo,2007.5,Under-five mortality rate,143.9659862
Democratic Republic of the Congo,2008.5,Under-five mortality rate,138.8436865
Democratic Republic of the Congo,2009.5,Under-five mortality rate,133.7783678
Democratic Republic of the Congo,2010.5,Under-five mortality rate,129.088636
Democratic Republic of the Congo,2011.5,Under-five mortality rate,124.8086456
Democratic Republic of the Congo,2012.5,Under-five mortality rate,120.7663684
Democratic Republic of the Congo,2013.5,Under-five mortality rate,116.8983117
Democratic Republic of the Congo,2014.5,Under-five mortality rate,113.0173441
Democratic Republic of the Congo,2015.5,Under-five mortality rate,109.2156631
Democratic Republic of the Congo,2016.5,Under-five mortality rate,105.5500715
Democratic Republic of the Congo,2017.5,Under-five mortality rate,102.067964
Democratic Republic of the Congo,2018.5,Under-five mortality rate,98.58032965
Democratic Republic of the Congo,2019.5,Under-five mortality rate,95.41198446
Democratic Republic of the Congo,2020.5,Under-five mortality rate,92.28827946
Democratic Republic of the Congo,2021.5,Under-five mortality rate,89.36011491
Democratic Republic of the Congo,2022.5,Under-five mortality rate,86.61631784
Democratic Republic of the Congo,2004.5,Under-five mortality rate,139.175509
Democratic Republic of the Congo,2006,Under-five mortality rate,165.81207
Democratic Republic of the Congo,2014.5,Under-five mortality rate,68.745756
Democratic Republic of the Congo,2010.5,Under-five mortality rate,109.725505
Democratic Republic of the Congo,2000.5,Under-five mortality rate,169.7792064
Democratic Republic of the Congo,2001.5,Under-five mortality rate,165.1968705
Democratic Republic of the Congo,2002.5,Under-five mortality rate,160.3109653
Democratic Republic of the Congo,2003.5,Under-five mortality rate,155.3283308
Democratic Republic of the Congo,2004.5,Under-five mortality rate,150.1976164
Democratic Republic of the Congo,2005.5,Under-five mortality rate,145.133886
Democratic Republic of the Congo,2006.5,Under-five mortality rate,140.0097243
Democratic Republic of the Congo,2007.5,Under-five mortality rate,134.9498851
Democratic Republic of the Congo,2008.5,Under-five mortality rate,130.096089
Democratic Republic of the Congo,2009.5,Under-five mortality rate,125.4342821
Democratic Republic of the Congo,2010.5,Under-five mortality rate,121.1030757
Democratic Republic of the Congo,2011.5,Under-five mortality rate,116.943018
Democratic Republic of the Congo,2012.5,Under-five mortality rate,112.9231517
Democratic Republic of the Congo,2013.5,Under-five mortality rate,109.1200805
Democratic Republic of the Congo,2014.5,Under-five mortality rate,105.2961364
Democratic Republic of the Congo,2015.5,Under-five mortality rate,101.6684495
Democratic Republic of the Congo,2016.5,Under-five mortality rate,98.0324138
Democratic Republic of the Congo,2017.5,Under-five mortality rate,94.70780224
Democratic Republic of the Congo,2018.5,Under-five mortality rate,91.33037392
Democratic Republic of the Congo,2019.5,Under-five mortality rate,88.29926159
Democratic Republic of the Congo,2020.5,Under-five mortality rate,85.2572377
Democratic Republic of the Congo,2021.5,Under-five mortality rate,82.39986156
Democratic Republic of the Congo,2022.5,Under-five mortality rate,79.80284559
Democratic Republic of the Congo,2004.5,Under-five mortality rate,143.530056
Democratic Republic of the Congo,2006,Under-five mortality rate,133.586548
Democratic Republic of the Congo,2014.5,Under-five mortality rate,56.429325
Democratic Republic of the Congo,2010.5,Under-five mortality rate,111.348688
Democratic Republic of the Congo,2000.5,Under-five mortality rate,158.3320777
Democratic Republic of the Congo,2001.5,Under-five mortality rate,153.6692713
Democratic Republic of the Congo,2002.5,Under-five mortality rate,148.6187233
Democratic Republic of the Congo,2003.5,Under-five mortality rate,143.583191
Democratic Republic of the Congo,2004.5,Under-five mortality rate,138.3084096
Democratic Republic of the Congo,2005.5,Under-five mortality rate,133.0962523
Democratic Republic of the Congo,2006.5,Under-five mortality rate,127.7990303
Democratic Republic of the Congo,2007.5,Under-five mortality rate,122.6408478
Democratic Republic of the Congo,2008.5,Under-five mortality rate,117.6662219
Democratic Republic of the Congo,2009.5,Under-five mortality rate,112.882993
Democratic Republic of the Congo,2010.5,Under-five mortality rate,108.4933743
Democratic Republic of the Congo,2011.5,Under-five mortality rate,104.0538668
Democratic Republic of the Congo,2012.5,Under-five mortality rate,100.0148419
Democratic Republic of the Congo,2013.5,Under-five mortality rate,96.17218882
Democratic Republic of the Congo,2014.5,Under-five mortality rate,92.54245466
Democratic Republic of the Congo,2015.5,Under-five mortality rate,89.10167192
Democratic Republic of the Congo,2016.5,Under-five mortality rate,85.7984849
Democratic Republic of the Congo,2017.5,Under-five mortality rate,82.96821627
Democratic Republic of the Congo,2018.5,Under-five mortality rate,80.05826679
Democratic Republic of the Congo,2019.5,Under-five mortality rate,77.39820269
Democratic Republic of the Congo,2020.5,Under-five mortality rate,74.8961168
Democratic Republic of the Congo,2021.5,Under-five mortality rate,72.47653836
Democratic Republic of the Congo,2022.5,Under-five mortality rate,70.22999751
Democratic Republic of the Congo,2004.5,Under-five mortality rate,87.393913
Democratic Republic of the Congo,2006,Under-five mortality rate,71.708606
